-0.00152630,0.00063117,-0.00007269,-0.04744049,-1.24416213
-0.00152669,0.00038056,-0.00007408,-0.04806556,-1.23060090
-0.00152708,0.00012672,-0.00007775,-0.04866712,-1.21694905
-0.00152751,-0.00013021,-0.00008358,-0.04924563,-1.20321235
-0.00152796,-0.00039012,-0.00009147,-0.04980158,-1.18939636
-0.00152847,-0.00065289,-0.00010133,-0.05033541,-1.17550650
-0.00152903,-0.00091840,-0.00011305,-0.05084758,-1.16154800
-0.00152966,-0.00118654,-0.00012655,-0.05133852,-1.14752595
-0.00153036,-0.00145721,-0.00014173,-0.05180867,-1.13344527
-0.00153115,-0.00173029,-0.00015851,-0.05225846,-1.11931076
-0.00153203,-0.00200567,-0.00017679,-0.05268831,-1.10512706
-0.00153301,-0.00228327,-0.00019651,-0.05309862,-1.09089868
-0.00153409,-0.00256296,-0.00021758,-0.05348981,-1.07662999
-0.00153529,-0.00284466,-0.00023991,-0.05386226,-1.06232525
-0.00153661,-0.00312826,-0.00026345,-0.05421637,-1.04798860
-0.00153806,-0.00341368,-0.00028811,-0.05455251,-1.03362405
-0.00153964,-0.00370081,-0.00031382,-0.05487105,-1.01923550
-0.00154136,-0.00398957,-0.00034053,-0.05517237,-1.00482675
-0.00154321,-0.00427987,-0.00036816,-0.05545682,-0.99040148
-0.00154522,-0.00457161,-0.00039665,-0.05572476,-0.97596328
-0.00154738,-0.00486472,-0.00042594,-0.05597652,-0.96151564
-0.00154969,-0.00515911,-0.00045597,-0.05621244,-0.94706194
-0.00155217,-0.00545470,-0.00048669,-0.05643286,-0.93260549
-0.00155480,-0.00575140,-0.00051804,-0.05663809,-0.91814950
-0.00155760,-0.00604914,-0.00054998,-0.05682847,-0.90369707
-0.00156058,-0.00634784,-0.00058244,-0.05700429,-0.88925126
-0.00156372,-0.00664743,-0.00061538,-0.05716586,-0.87481500
-0.00156704,-0.00694783,-0.00064876,-0.05731349,-0.86039118
-0.00157053,-0.00724896,-0.00068252,-0.05744746,-0.84598258
-0.00157420,-0.00755077,-0.00071664,-0.05756806,-0.83159193
-0.00157805,-0.00785317,-0.00075105,-0.05767558,-0.81722186
-0.00158208,-0.00815610,-0.00078574,-0.05777028,-0.80287495
-0.00158630,-0.00845950,-0.00082064,-0.05785245,-0.78855371
-0.00159070,-0.00876330,-0.00085574,-0.05792234,-0.77426057
-0.00159528,-0.00906743,-0.00089099,-0.05798022,-0.75999789
-0.00160005,-0.00937183,-0.00092636,-0.05802635,-0.74576798
-0.00160500,-0.00967645,-0.00096182,-0.05806096,-0.73157307
-0.00161014,-0.00998122,-0.00099733,-0.05808431,-0.71741536
-0.00161547,-0.01028608,-0.00103287,-0.05809664,-0.70329694
-0.00162099,-0.01059098,-0.00106841,-0.05809819,-0.68921990
-0.00162669,-0.01089586,-0.00110391,-0.05808918,-0.67518622
-0.00163257,-0.01120066,-0.00113936,-0.05806985,-0.66119785
-0.00163864,-0.01150534,-0.00117472,-0.05804042,-0.64725669
-0.00164490,-0.01180983,-0.00120998,-0.05800110,-0.63336458
-0.00165134,-0.01211410,-0.00124511,-0.05795212,-0.61952330
-0.00165797,-0.01241808,-0.00128008,-0.05789368,-0.60573458
-0.00166478,-0.01272173,-0.00131488,-0.05782599,-0.59200012
-0.00167177,-0.01302500,-0.00134949,-0.05774925,-0.57832155
-0.00167894,-0.01332784,-0.00138388,-0.05766367,-0.56470046
-0.00168629,-0.01363022,-0.00141804,-0.05756945,-0.55113840
-0.00169383,-0.01393207,-0.00145195,-0.05746676,-0.53763686
-0.00170153,-0.01423337,-0.00148559,-0.05735581,-0.52419730
-0.00170942,-0.01453406,-0.00151896,-0.05723678,-0.51082112
-0.00171748,-0.01483411,-0.00155202,-0.05710986,-0.49750969
-0.00172571,-0.01513347,-0.00158477,-0.05697522,-0.48426435
-0.00173411,-0.01543210,-0.00161720,-0.05683304,-0.47108636
-0.00174268,-0.01572997,-0.00164929,-0.05668349,-0.45797699
-0.00175142,-0.01602704,-0.00168103,-0.05652674,-0.44493742
-0.00176032,-0.01632326,-0.00171241,-0.05636297,-0.43196883
-0.00176939,-0.01661861,-0.00174341,-0.05619234,-0.41907235
-0.00177862,-0.01691304,-0.00177403,-0.05601501,-0.40624908
-0.00178801,-0.01720653,-0.00180426,-0.05583114,-0.39350005
-0.00179756,-0.01749903,-0.00183408,-0.05564088,-0.38082630
-0.00180726,-0.01779052,-0.00186349,-0.05544440,-0.36822882
-0.00181712,-0.01808096,-0.00189248,-0.05524184,-0.35570855
-0.00182712,-0.01837032,-0.00192105,-0.05503335,-0.34326641
-0.00183728,-0.01865858,-0.00194918,-0.05481908,-0.33090328
-0.00184758,-0.01894569,-0.00197687,-0.05459918,-0.31862003
-0.00185803,-0.01923164,-0.00200411,-0.05437378,-0.30641747
-0.00186862,-0.01951638,-0.00203090,-0.05414304,-0.29429640
-0.00187934,-0.01979991,-0.00205724,-0.05390707,-0.28225757
-0.00189021,-0.02008218,-0.00208311,-0.05366603,-0.27030172
-0.00190121,-0.02036317,-0.00210851,-0.05342005,-0.25842954
-0.00191234,-0.02064287,-0.00213344,-0.05316925,-0.24664171
-0.00192360,-0.02092123,-0.00215790,-0.05291376,-0.23493889
-0.00193499,-0.02119824,-0.00218188,-0.05265372,-0.22332167
-0.00194650,-0.02147387,-0.00220537,-0.05238925,-0.21179066
-0.00195813,-0.02174810,-0.00222839,-0.05212047,-0.20034643
-0.00196989,-0.02202092,-0.00225091,-0.05184750,-0.18898949
-0.00198176,-0.02229228,-0.00227295,-0.05157047,-0.17772038
-0.00199374,-0.02256219,-0.00229450,-0.05128949,-0.16653958
-0.00200584,-0.02283061,-0.00231555,-0.05100468,-0.15544755
-0.00201805,-0.02309752,-0.00233612,-0.05071615,-0.14444473
-0.00203036,-0.02336292,-0.00235619,-0.05042401,-0.13353154
-0.00204277,-0.02362676,-0.00237576,-0.05012838,-0.12270836
-0.00205529,-0.02388905,-0.00239484,-0.04982937,-0.11197557
-0.00206791,-0.02414976,-0.00241343,-0.04952708,-0.10133352
-0.00208062,-0.02440888,-0.00243152,-0.04922162,-0.09078252
-0.00209343,-0.02466639,-0.00244912,-0.04891309,-0.08032289
-0.00210633,-0.02492226,-0.00246622,-0.04860160,-0.06995490
-0.00211931,-0.02517650,-0.00248284,-0.04828725,-0.05967882
-0.00213239,-0.02542908,-0.00249895,-0.04797013,-0.04949489
-0.00214554,-0.02567999,-0.00251458,-0.04765035,-0.03940332
-0.00215878,-0.02592921,-0.00252972,-0.04732800,-0.02940433
-0.00217209,-0.02617673,-0.00254437,-0.04700319,-0.01949809
-0.00218548,-0.02642255,-0.00255853,-0.04667599,-0.00968476
-0.00219895,-0.02666664,-0.00257221,-0.04634651,0.00003551
-0.00221248,-0.02690899,-0.00258541,-0.04601483,0.00966259
-0.00222608,-0.02714960,-0.00259812,-0.04568105,0.01919637
-0.00223975,-0.02738846,-0.00261036,-0.04534525,0.02863677
-0.00225348,-0.02762554,-0.00262212,-0.04500753,0.03798371
-0.00226727,-0.02786085,-0.00263341,-0.04466796,0.04723714
-0.00228112,-0.02809437,-0.00264423,-0.04432663,0.05639700
-0.00229502,-0.02832609,-0.00265458,-0.04398363,0.06546329
-0.00230898,-0.02855602,-0.00266446,-0.04363904,0.07443598
-0.00232299,-0.02878412,-0.00267388,-0.04329293,0.08331510
-0.00233704,-0.02901041,-0.00268284,-0.04294539,0.09210065
-0.00235115,-0.02923487,-0.00269135,-0.04259649,0.10079269
-0.00236529,-0.02945750,-0.00269940,-0.04224632,0.10939126
-0.00237948,-0.02967829,-0.00270701,-0.04189494,0.11789642
-0.00239370,-0.02989723,-0.00271416,-0.04154244,0.12630827
-0.00240797,-0.03011431,-0.00272088,-0.04118888,0.13462689
-0.00242226,-0.03032954,-0.00272716,-0.04083435,0.14285240
-0.00243659,-0.03054290,-0.00273300,-0.04047890,0.15098492
-0.00245095,-0.03075440,-0.00273841,-0.04012261,0.15902457
-0.00246533,-0.03096403,-0.00274340,-0.03976556,0.16697152
-0.00247974,-0.03117178,-0.00274796,-0.03940780,0.17482593
-0.00249417,-0.03137765,-0.00275210,-0.03904941,0.18258795
-0.00250862,-0.03158164,-0.00275582,-0.03869044,0.19025779
-0.00252310,-0.03178374,-0.00275914,-0.03833098,0.19783564
-0.00253758,-0.03198395,-0.00276204,-0.03797107,0.20532170
-0.00255209,-0.03218228,-0.00276455,-0.03761078,0.21271620
-0.00256660,-0.03237871,-0.00276665,-0.03725018,0.22001937
-0.00258112,-0.03257325,-0.00276836,-0.03688932,0.22723145
-0.00259566,-0.03276590,-0.00276968,-0.03652827,0.23435270
-0.00261019,-0.03295665,-0.00277062,-0.03616708,0.24138337
-0.00262473,-0.03314551,-0.00277117,-0.03580581,0.24832374
-0.00263928,-0.03333247,-0.00277134,-0.03544452,0.25517410
-0.00265382,-0.03351753,-0.00277114,-0.03508327,0.26193473
-0.00266836,-0.03370070,-0.00277057,-0.03472210,0.26860594
-0.00268290,-0.03388197,-0.00276964,-0.03436108,0.27518805
-0.00269743,-0.03406135,-0.00276835,-0.03400025,0.28168137
-0.00271196,-0.03423884,-0.00276671,-0.03363967,0.28808624
-0.00272647,-0.03441443,-0.00276471,-0.03327939,0.29440298
-0.00274097,-0.03458814,-0.00276237,-0.03291946,0.30063196
-0.00275546,-0.03475995,-0.00275968,-0.03255993,0.30677353
-0.00276994,-0.03492988,-0.00275666,-0.03220085,0.31282804
-0.00278440,-0.03509793,-0.00275331,-0.03184227,0.31879588
-0.00279884,-0.03526410,-0.00274963,-0.03148423,0.32467742
-0.00281326,-0.03542839,-0.00274562,-0.03112678,0.33047305
-0.00282765,-0.03559081,-0.00274130,-0.03076996,0.33618316
-0.00284203,-0.03575135,-0.00273666,-0.03041383,0.34180816
-0.00285638,-0.03591003,-0.00273171,-0.03005842,0.34734845
-0.00287070,-0.03606684,-0.00272646,-0.02970377,0.35280446
-0.00288499,-0.03622180,-0.00272091,-0.02934993,0.35817659
-0.00289926,-0.03637490,-0.00271506,-0.02899694,0.36346529
-0.00291349,-0.03652615,-0.00270892,-0.02864484,0.36867098
-0.00292769,-0.03667556,-0.00270250,-0.02829366,0.37379410
-0.00294186,-0.03682312,-0.00269579,-0.02794346,0.37883511
-0.00295598,-0.03696885,-0.00268880,-0.02759426,0.38379446
-0.00297008,-0.03711275,-0.00268154,-0.02724611,0.38867260
-0.00298413,-0.03725482,-0.00267402,-0.02689904,0.39347000
-0.00299814,-0.03739508,-0.00266623,-0.02655308,0.39818713
-0.00301211,-0.03753353,-0.00265818,-0.02620827,0.40282446
-0.00302604,-0.03767016,-0.00264987,-0.02586465,0.40738247
-0.00303993,-0.03780500,-0.00264132,-0.02552225,0.41186165
-0.00305376,-0.03793805,-0.00263252,-0.02518110,0.41626248
-0.00306756,-0.03806930,-0.00262348,-0.02484124,0.42058546
-0.00308130,-0.03819878,-0.00261420,-0.02450269,0.42483109
-0.00309499,-0.03832648,-0.00260469,-0.02416549,0.42899986
-0.00310864,-0.03845242,-0.00259495,-0.02382967,0.43309229
-0.00312223,-0.03857660,-0.00258499,-0.02349525,0.43710888
-0.00313577,-0.03869903,-0.00257481,-0.02316227,0.44105014
-0.00314926,-0.03881971,-0.00256441,-0.02283076,0.44491661
-0.00316269,-0.03893866,-0.00255380,-0.02250073,0.44870878
-0.00317606,-0.03905588,-0.00254299,-0.02217223,0.45242720
-0.00318938,-0.03917138,-0.00253197,-0.02184527,0.45607239
-0.00320263,-0.03928517,-0.00252076,-0.02151987,0.45964487
-0.00321583,-0.03939726,-0.00250935,-0.02119608,0.46314519
-0.00322897,-0.03950765,-0.00249775,-0.02087390,0.46657388
-0.00324205,-0.03961635,-0.00248597,-0.02055337,0.46993147
-0.00325506,-0.03972338,-0.00247401,-0.02023451,0.47321852
-0.00326802,-0.03982873,-0.00246187,-0.01991733,0.47643556
-0.00328090,-0.03993243,-0.00244955,-0.01960186,0.47958314
-0.00329373,-0.04003448,-0.00243707,-0.01928813,0.48266182
-0.00330648,-0.04013488,-0.00242443,-0.01897615,0.48567213
-0.00331917,-0.04023365,-0.00241162,-0.01866594,0.48861465
-0.00333179,-0.04033080,-0.00239866,-0.01835753,0.49148991
-0.00334435,-0.04042633,-0.00238554,-0.01805093,0.49429848
-0.00335683,-0.04052026,-0.00237227,-0.01774616,0.49704092
-0.00336925,-0.04061260,-0.00235886,-0.01744324,0.49971779
-0.00338159,-0.04070335,-0.00234531,-0.01714218,0.50232965
-0.00339386,-0.04079253,-0.00233163,-0.01684301,0.50487706
-0.00340606,-0.04088014,-0.00231780,-0.01654573,0.50736058
-0.00341819,-0.04096619,-0.00230385,-0.01625037,0.50978079
-0.00343024,-0.04105070,-0.00228978,-0.01595694,0.51213825
-0.00344222,-0.04113368,-0.00227558,-0.01566546,0.51443352
-0.00345413,-0.04121513,-0.00226126,-0.01537594,0.51666718
-0.00346596,-0.04129507,-0.00224683,-0.01508838,0.51883979
-0.00347771,-0.04137350,-0.00223229,-0.01480282,0.52095192
-0.00348939,-0.04145044,-0.00221764,-0.01451925,0.52300415
-0.00350099,-0.04152590,-0.00220288,-0.01423770,0.52499704
-0.00351251,-0.04159988,-0.00218803,-0.01395816,0.52693117
-0.00352395,-0.04167241,-0.00217307,-0.01368066,0.52880710
-0.00353532,-0.04174348,-0.00215803,-0.01340521,0.53062542
-0.00354660,-0.04181311,-0.00214289,-0.01313181,0.53238668
-0.00355781,-0.04188131,-0.00212767,-0.01286048,0.53409147
-0.00356893,-0.04194810,-0.00211237,-0.01259122,0.53574035
-0.00357998,-0.04201347,-0.00209698,-0.01232405,0.53733389
-0.00359094,-0.04207745,-0.00208152,-0.01205897,0.53887267
-0.00360183,-0.04214005,-0.00206598,-0.01179599,0.54035726
-0.00361263,-0.04220126,-0.00205038,-0.01153511,0.54178823
-0.00362335,-0.04226112,-0.00203471,-0.01127636,0.54316614
-0.00363398,-0.04231962,-0.00201897,-0.01101972,0.54449157
-0.00364454,-0.04237679,-0.00200317,-0.01076522,0.54576509
-0.00365501,-0.04243262,-0.00198732,-0.01051285,0.54698726
-0.00366540,-0.04248713,-0.00197141,-0.01026262,0.54815866
-0.00367570,-0.04254034,-0.00195545,-0.01001453,0.54927984
-0.00368592,-0.04259225,-0.00193944,-0.00976860,0.55035137
-0.00369606,-0.04264287,-0.00192338,-0.00952482,0.55137383
-0.00370611,-0.04269222,-0.00190729,-0.00928320,0.55234776
-0.00371608,-0.04274031,-0.00189115,-0.00904374,0.55327374
-0.00372596,-0.04278715,-0.00187497,-0.00880645,0.55415232
-0.00373575,-0.04283275,-0.00185876,-0.00857133,0.55498407
-0.00374547,-0.04287712,-0.00184252,-0.00833838,0.55576955
-0.00375509,-0.04292027,-0.00182626,-0.00810761,0.55650930
-0.00376464,-0.04296222,-0.00180996,-0.00787901,0.55720389
-0.00377409,-0.04300297,-0.00179364,-0.00765258,0.55785387
-0.00378346,-0.04304254,-0.00177731,-0.00742834,0.55845980
-0.00379275,-0.04308094,-0.00176095,-0.00720627,0.55902222
-0.00380194,-0.04311818,-0.00174458,-0.00698639,0.55954168
-0.00381106,-0.04315428,-0.00172819,-0.00676869,0.56001873
-0.00382008,-0.04318923,-0.00171180,-0.00655316,0.56045392
-0.00382902,-0.04322306,-0.00169540,-0.00633982,0.56084780
-0.00383788,-0.04325578,-0.00167899,-0.00612865,0.56120089
-0.00384665,-0.04328739,-0.00166258,-0.00591966,0.56151375
-0.00385533,-0.04331791,-0.00164616,-0.00571285,0.56178691
-0.00386392,-0.04334736,-0.00162975,-0.00550821,0.56202091
-0.00387243,-0.04337573,-0.00161335,-0.00530575,0.56221628
-0.00388086,-0.04340305,-0.00159695,-0.00510545,0.56237355
-0.00388920,-0.04342932,-0.00158056,-0.00490733,0.56249325
-0.00389745,-0.04345456,-0.00156418,-0.00471137,0.56257591
-0.00390561,-0.04347878,-0.00154781,-0.00451757,0.56262206
-0.00391369,-0.04350198,-0.00153146,-0.00432593,0.56263222
-0.00392169,-0.04352418,-0.00151512,-0.00413645,0.56260690
-0.00392960,-0.04354540,-0.00149881,-0.00394911,0.56254663
-0.00393742,-0.04356564,-0.00148251,-0.00376393,0.56245192
-0.00394516,-0.04358491,-0.00146624,-0.00358088,0.56232328
-0.00395281,-0.04360323,-0.00145000,-0.00339998,0.56216123
-0.00396037,-0.04362060,-0.00143378,-0.00322121,0.56196627
-0.00396786,-0.04363704,-0.00141759,-0.00304456,0.56173891
-0.00397525,-0.04365256,-0.00140143,-0.00287004,0.56147964
-0.00398257,-0.04366717,-0.00138530,-0.00269764,0.56118898
-0.00398979,-0.04368088,-0.00136921,-0.00252735,0.56086741
-0.00399694,-0.04369370,-0.00135316,-0.00235916,0.56051544
-0.00400400,-0.04370564,-0.00133715,-0.00219308,0.56013355
-0.00401097,-0.04371672,-0.00132117,-0.00202908,0.55972223
-0.00401786,-0.04372694,-0.00130524,-0.00186717,0.55928197
-0.00402467,-0.04373632,-0.00128935,-0.00170734,0.55881325
-0.00403140,-0.04374487,-0.00127350,-0.00154959,0.55831655
-0.00403804,-0.04375259,-0.00125770,-0.00139390,0.55779235
-0.00404460,-0.04375950,-0.00124195,-0.00124026,0.55724113
-0.00405107,-0.04376561,-0.00122625,-0.00108868,0.55666334
-0.00405747,-0.04377093,-0.00121060,-0.00093913,0.55605948
-0.00406378,-0.04377547,-0.00119501,-0.00079162,0.55542999
-0.00407001,-0.04377924,-0.00117947,-0.00064614,0.55477534
-0.00407616,-0.04378226,-0.00116398,-0.00050267,0.55409599
-0.00408223,-0.04378452,-0.00114855,-0.00036121,0.55339239
-0.00408822,-0.04378605,-0.00113318,-0.00022176,0.55266501
-0.00409412,-0.04378685,-0.00111787,-0.00008429,0.55191428
-0.00409995,-0.04378694,-0.00110263,0.00005120,0.55114067
-0.00410570,-0.04378632,-0.00108744,0.00018471,0.55034460
-0.00411136,-0.04378500,-0.00107232,0.00031626,0.54952652
-0.00411695,-0.04378300,-0.00105726,0.00044585,0.54868686
-0.00412246,-0.04378033,-0.00104227,0.00057350,0.54782607
-0.00412789,-0.04377699,-0.00102735,0.00069922,0.54694457
-0.00413324,-0.04377299,-0.00101249,0.00082301,0.54604279
-0.00413852,-0.04376835,-0.00099771,0.00094489,0.54512116
-0.00414371,-0.04376308,-0.00098299,0.00106486,0.54418008
-0.00414884,-0.04375718,-0.00096835,0.00118294,0.54321999
-0.00415388,-0.04375066,-0.00095378,0.00129913,0.54224130
-0.00415885,-0.04374355,-0.00093929,0.00141345,0.54124441
-0.00416374,-0.04373583,-0.00092487,0.00152591,0.54022974
-0.00416855,-0.04372753,-0.00091053,0.00163652,0.53919769
-0.00417329,-0.04371866,-0.00089626,0.00174529,0.53814865
-0.00417796,-0.04370922,-0.00088207,0.00185222,0.53708304
-0.00418255,-0.04369922,-0.00086796,0.00195734,0.53600123
-0.00418707,-0.04368868,-0.00085393,0.00206065,0.53490363
-0.00419152,-0.04367760,-0.00083998,0.00216217,0.53379062
-0.00419589,-0.04366599,-0.00082612,0.00226190,0.53266258
-0.00420019,-0.04365386,-0.00081233,0.00235986,0.53151990
-0.00420441,-0.04364122,-0.00079863,0.00245605,0.53036295
-0.00420857,-0.04362808,-0.00078501,0.00255050,0.52919210
-0.00421265,-0.04361445,-0.00077148,0.00264321,0.52800773
-0.00421667,-0.04360034,-0.00075803,0.00273419,0.52681020
-0.00422061,-0.04358576,-0.00074467,0.00282346,0.52559988
-0.00422448,-0.04357071,-0.00073139,0.00291102,0.52437713
-0.00422829,-0.04355521,-0.00071820,0.00299690,0.52314230
-0.00423202,-0.04353926,-0.00070510,0.00308109,0.52189574
-0.00423569,-0.04352287,-0.00069209,0.00316363,0.52063782
-0.00423929,-0.04350606,-0.00067917,0.00324450,0.51936886
-0.00424282,-0.04348882,-0.00066633,0.00332374,0.51808922
-0.00424628,-0.04347117,-0.00065359,0.00340135,0.51679923
-0.00424968,-0.04345312,-0.00064094,0.00347734,0.51549924
-0.00425301,-0.04343468,-0.00062838,0.00355172,0.51418957
-0.00425627,-0.04341585,-0.00061591,0.00362452,0.51287055
-0.00425947,-0.04339664,-0.00060353,0.00369573,0.51154252
-0.00426261,-0.04337706,-0.00059125,0.00376538,0.51020578
-0.00426568,-0.04335712,-0.00057906,0.00383348,0.50886066
-0.00426868,-0.04333683,-0.00056696,0.00390004,0.50750748
-0.00427163,-0.04331619,-0.00055496,0.00396506,0.50614655
-0.00427451,-0.04329521,-0.00054305,0.00402857,0.50477817
-0.00427733,-0.04327391,-0.00053123,0.00409058,0.50340265
-0.00428009,-0.04325228,-0.00051951,0.00415110,0.50202030
-0.00428278,-0.04323034,-0.00050789,0.00421015,0.50063141
-0.00428542,-0.04320809,-0.00049636,0.00426773,0.49923628
-0.00428799,-0.04318555,-0.00048493,0.00432386,0.49783519
-0.00429051,-0.04316271,-0.00047359,0.00437855,0.49642845
-0.00429296,-0.04313959,-0.00046235,0.00443181,0.49501632
-0.00429536,-0.04311620,-0.00045121,0.00448367,0.49359910
-0.00429770,-0.04309254,-0.00044016,0.00453412,0.49217706
-0.00429998,-0.04306861,-0.00042921,0.00458319,0.49075048
-0.00430220,-0.04304443,-0.00041835,0.00463089,0.48931963
-0.00430437,-0.04302001,-0.00040760,0.00467722,0.48788477
-0.00430648,-0.04299534,-0.00039694,0.00472221,0.48644618
-0.00430854,-0.04297045,-0.00038638,0.00476587,0.48500411
-0.00431054,-0.04294532,-0.00037591,0.00480820,0.48355882
-0.00431248,-0.04291998,-0.00036555,0.00484923,0.48211057
-0.00431437,-0.04289443,-0.00035528,0.00488896,0.48065960
-0.00431621,-0.04286867,-0.00034511,0.00492742,0.47920618
-0.00431800,-0.04284271,-0.00033504,0.00496460,0.47775054
-0.00431973,-0.04281657,-0.00032506,0.00500053,0.47629292
-0.00432141,-0.04279023,-0.00031519,0.00503521,0.47483356
-0.00432304,-0.04276372,-0.00030541,0.00506867,0.47337271
-0.00432461,-0.04273703,-0.00029573,0.00510091,0.47191058
-0.00432614,-0.04271018,-0.00028614,0.00513194,0.47044742
-0.00432762,-0.04268317,-0.00027666,0.00516179,0.46898344
-0.00432905,-0.04265601,-0.00026727,0.00519046,0.46751887
-0.00433042,-0.04262869,-0.00025798,0.00521796,0.46605394
-0.00433175,-0.04260124,-0.00024879,0.00524431,0.46458884
-0.00433303,-0.04257365,-0.00023969,0.00526953,0.46312381
-0.00433427,-0.04254593,-0.00023070,0.00529362,0.46165905
